,,,,,,,,,,,,,,,,,
CATÁLOGO NUMÉRICO DEL ANEXO 2 DE LA  RESOLUCIÓN QUE ESTABLECE EL MECANISMO PARA GARANTIZAR EL PAGO DE CONTRIBUCIONES EN MERCANCÍAS SUJETAS A  PRECIOS ESTIMADOS POR LA  SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO  CATÁLOGO.,,,,,,,,,,,,,,,,,
,,,,,, PRECIO  ESTIMADO  EN DÓLARES DE E.U.A POR UNIDAD  COMERCIAL  Y  POR ANTIGÜEDAD  DEL AÑO MODELO,,,,,,,,,,,
CATALOGO NUMÉRICO,FRACCION ARANCELARIA,NICO,MARCA,DESCRIPCION DE NICO,UNIDAD COMERCIAL,2009,2010,10 AÑOS O  MÁS,9 AÑOS,8 AÑOS,7 AÑOS, 6 AÑOS,5 AÑOS,4 AÑOS,3 AÑOS,2 AÑOS,HASTA 1 AÑO
577,8703.24.02,,AUDI,S8,Pza,,,,,,,,,,"62,875","72,725","89,700"
578,8703.24.02,,AUDI,TT-V6,Pza,,,,,,,"14,950","18,150",,,,
,8703.24.02,,BMW,BMW,,,,,,,,,,,,,
579,8703.24.02,,BMW,3 SERIES,Pza,,,,,,,,,"38,225",,,
580,8703.24.02,,BMW,5 SERIES,Pza,"5,588","6,225","7,194","7,930","8,705","10,300","16,425","18,500","21,275","25,151","30,611",
581,8703.24.02,,BMW,6 SERIES,Pza,,,,,,,"23,863","28,538",,"39,883","48,542","68,804"
582,8703.24.02,,BMW,7 SERIES,Pza,"5,225","6,158","7,900","9,308","14,338","19,108","22,800","26,444","30,411","35,951","42,950","85,200"
583,8703.24.02,,BMW,M3,Pza,,,,"14,213","15,775","17,050","19,850","23,650","27,198",,,
584,8703.24.02,,BMW,M4,Pza,,,,,,,,,,,,"69,338"
585,8703.24.02,,BMW,M5,Pza,,,"14,125","14,950","17,225","19,450",,,,"58,650","77,200",
586,8703.24.02,,BMW,M6,Pza,,,,,,,,,,,,"95,475"
587,8703.24.02,,BMW,Z SERIES,Pza,,,,,,,,,"26,625",,,
,8703.24.02,,BUICK,BUICK,,,,,,,,,,,,,
588,8703.24.02,,BUICK,CENTURY-V6,Pza,"1,700","2,563","2,900","3,138","3,738","4,213","4,808","5,875",,,,
589,8703.24.02,,BUICK,ENCLAVE-V6,Pza,,,,,,,,,,,,"29,900"
590,8703.24.02,,BUICK,LACROSSE-V6,Pza,,,,,,,,"8,575","9,861","11,658","14,189","24,000"
591,8703.24.02,,BUICK,LESABRE-V6,Pza,"2,350","2,675","3,700","3,988","4,775","5,638","6,763","8,150",,,,
592,8703.24.02,,BUICK,LUCERNE-V6,Pza,,,,,,,,,"13,392",,,
593,8703.24.02,,BUICK,LUCERNE-V8,Pza,,,,,,,,,"17,100",,,
594,8703.24.02,,BUICK,PARK AVENUE-V6,Pza,"2,850","3,300","4,000","4,363","5,288","6,438","8,213","10,563",,,,
595,8703.24.02,,BUICK,REGAL-V6,Pza,"2,725","3,013","3,450","3,663","4,463","5,100","6,363",,,,,
,8703.24.02,,CADILLAC,CADILLAC,,,,,,,,,,,,,
596,8703.24.02,,CADILLAC,ATS-V6,Pza,,,,,,,,,,"21,692","27,467","31,833"
597,8703.24.02,,CADILLAC,ATS-V SERIES,Pza,,,,,,,,,,,,"48,000"
598,8703.24.02,,CADILLAC,CTS-V6,Pza,,,,,,"8,350","9,825","15,642","17,988","21,265","25,882","37,071"
599,8703.24.02,,CADILLAC,CT6-SEDAN,Pza,,,,,,,,,,,,"48,484"
600,8703.24.02,,CADILLAC,CTS-V6 COUPE,Pza,,,,,,,,,,"21,288",,
601,8703.24.02,,CADILLAC,CTS-V SERIES,Pza,,,,,,,,,,,,"73,700"
602,8703.24.02,,CADILLAC,CTS-V6 WAGON,Pza,,,,,,,,,,"21,944",,
603,8703.24.02,,CADILLAC,CTS-V8,Pza,,,,,,,,"17,525","20,154","23,177","26,653",
604,8703.24.02,,CADILLAC,DEVILLE-V8,Pza,"2,717","2,975","4,675","4,992","5,950","6,908","8,608","10,983",,,,
605,8703.24.02,,CADILLAC,DTS-V8,Pza,,,,,,,,,"17,094",,,
606,8703.24.02,,CADILLAC,ELDORADO-V8,Pza,"3,350","3,713","4,163","4,588","6,000",,,,,,,
607,8703.24.02,,CADILLAC,SEVILLE-V8,Pza,"2,963","3,338","3,675","3,938","4,875","5,625","6,850",,,,,
608,8703.24.02,,CADILLAC,STS-V6,Pza,,,,,,,,"12,700","14,605",,,
609,8703.24.02,,CADILLAC,STS-V8,Pza,,,,,,,,"16,150",,,,
610,8703.24.02,,CADILLAC,XLR-V8,Pza,,,,,,,"19,800",,,,,
611,8703.24.02,,CADILLAC,XTS-V6,Pza,,,,,,,,,,"26,936","30,139","35,072"
,8703.24.02,,CHEVROLET,CHEVROLET,,,,,,,,,,,,,
612,8703.24.02,,CHEVROLET,CAMARO-V6,Pza,"3,125","3,513","3,775","4,025","4,588",,,,"18,030","21,314","25,941","32,405"
613,8703.24.02,,CHEVROLET,CAMARO-V8,Pza,"5,169","5,756","6,506","7,275","8,350",,,,"18,125",,,"39,788"
614,8703.24.02,,CHEVROLET,CAPRICE,Pza,,,,,,,,,,"13,350",,
615,8703.24.02,,CHEVROLET,CORVETTE-V8,Pza,"11,963","12,175","13,000","14,467",,,,,"32,161","38,020","46,274","56,005"
616,8703.24.02,,CHEVROLET,IMPALA-V8,Pza,,,,,,,,,,,,"16,667"
617,8703.24.02,,CHEVROLET,IMPALA-V6,Pza,,,"3,500","3,763","4,425","4,950","6,292","7,467","8,587","9,986","11,613","18,794"
618,8703.24.02,,CHEVROLET,IMPALA-V6 LIMITED,Pza,,,,,,,,,,"11,792","13,533",
619,8703.24.02,,CHEVROLET,LUMINA-V6,Pza,"2,000","2,225","2,275","2,450",,,,,,,,
620,8703.24.02,,CHEVROLET,MALIBU-V6,Pza,"2,008","2,233","2,463","2,613","3,100","3,575","5,496","6,489","7,462",,,
621,8703.24.02,,CHEVROLET,MALIBU-4 CYL,Pza,,,,,,,,,"9,915",,,
622,8703.24.02,,CHEVROLET,MONTE CARLO-V6,Pza,"2,238","2,425","3,725","4,038","4,675","5,250","6,792","7,750",,,,
623,8703.24.02,,CHEVROLET,SS-V8,Pza,,,,,,,,,,"29,675","32,125","38,375"
,8703.24.02,,CHRYSLER,CHRYSLER,,,,,,,,,,,,,
624,8703.24.02,,CHRYSLER,200-4 CYL,Pza,,,,,,,,,,"9,963","12,783",
625,8703.24.02,,CHRYSLER,200-V6,Pza,,,,,,,,,"13,483","15,940","17,285","19,643"
626,8703.24.02,,CHRYSLER,300-V6,Pza,,,,,,,,"10,675","12,276","14,513","17,663","24,706"
627,8703.24.02,,CHRYSLER,300-V8,Pza,,,,,,,,"16,100","18,515","21,888","25,092","29,158"
628,8703.24.02,,CHRYSLER,300M-V6,Pza,,"3,050","3,525","3,750","4,313","5,163","6,008",,,,,
629,8703.24.02,,CHRYSLER,CONCORDE-V6,Pza,"1,975","2,138","2,500","2,725","3,342","3,775","4,417",,,,,
630,8703.24.02,,CHRYSLER,CROSSFIRE-V6,Pza,,,,,,,"7,875","10,667",,,,
631,8703.24.02,,CHRYSLER,LHS-V6,Pza,,"2,850","3,200","3,475",,,,,,,,
,8703.24.02,,DODGE,DODGE,,,,,,,,,,,,,
632,8703.24.02,,DODGE,AVENGER,Pza,,,,,,,,,"9,625","11,378",,
633,8703.24.02,,DODGE,CHALLENGER-V6,Pza,,,,,,,,,"14,975","15,425","19,575",
634,8703.24.02,,DODGE,CHALLENGER-V8,Pza,,,,,,,,,"20,275","23,969","29,172","44,198"
635,8703.24.02,,DODGE,CHARGER,Pza,,,,,,,,,"16,185","19,133","23,287","52,440"
636,8703.24.02,,DODGE,CHARGER-V6,Pza,,,,,,,,,,"15,890","19,269",
637,8703.24.02,,DODGE,INTREPID-V6,Pza,"1,813","2,013","2,367",,"3,038","3,400","3,983",,,,,
638,8703.24.02,,DODGE,MAGNUM-V6,Pza,,,,,,,,"8,600",,,,
639,8703.24.02,,DODGE,MAGNUM-V8,Pza,,,,,,,,"10,763",,,,
,8703.24.02,,FORD,FORD,,,,,,,,,,,,,
640,8703.24.02,,FORD,CROWN VICTORIA-V8,Pza,"2,775","3,256","3,863","4,295","4,742","5,363","6,108","7,429","8,543",,,
641,8703.24.02,,FORD,FUSION-V6,Pza,,,,,,,,,"11,710",,,
642,8703.24.02,,FORD,MUSTANG-V6,Pza,"2,913","3,650","3,888","4,163","4,963","5,563","6,538","9,325","10,724","12,677","15,430","19,125"
643,8703.24.02,,FORD,MUSTANG-V8,Pza,"4,550","6,238","6,627","7,385","7,913","10,960","12,420",,"26,775","31,653","35,350","40,325"
644,8703.24.02,,FORD,TAURUS-4 CYL,Pza,,,,,,,,,,"13,431","15,858","20,211"
645,8703.24.02,,FORD,TAURUS-V6,Pza,,,,,,,,,"14,758","15,086","18,617",
646,8703.24.02,,FORD,THUNDERBIRD-V8,Pza,,,,,"11,400","13,125","14,850","17,375",,,,
,8703.24.02,,GÉNESIS,GÉNESIS,,,,,,,,,,,,,
647,8703.24.02,,GÉNESIS,G80,Pza,,,,,,,,,,,,"34,989"
648,8703.24.02,,GÉNESIS,G90,Pza,,,,,,,,,,,,"50,025"
,8703.24.02,,HONDA,HONDA,,,,,,,,,,,,,
649,8703.24.02,,HONDA,ACCORD-V6,Pza,,,,,,,,,"14,025",,,"24,467"
650,8703.24.02,,HONDA,ACCORD COUPE,Pza,,,,,,,,,,"17,500","19,525","23,725"
651,8703.24.02,,HONDA,ACCORD SEDAN,Pza,,,,,,,,,,"19,063","21,838",
652,8703.24.02,,HONDA,CROSSTOUR,Pza,,,,,,,,,,"18,192","20,392",
,8703.24.02,,HYUNDAI,HYUNDAI,,,,,,,,,,,,,
653,8703.24.02,,HYUNDAI,AZERA-V6,Pza,,,,,,,,,"11,875","14,038","17,086","28,225"
654,8703.24.02,,HYUNDAI,EQUUS-V8,Pza,,,,,,,,,"25,375","28,213","35,300",
655,8703.24.02,,HYUNDAI,GENESIS-V6,Pza,,,,,,,,,"14,813","17,511","21,313",
656,8703.24.02,,HYUNDAI,GENESIS-V8,Pza,,,,,,,,,"17,125","20,245","24,640",
657,8703.24.02,,HYUNDAI,XG350-V6,Pza,,,,,"3,300","3,950","4,925","6,050",,,,
,8703.24.02,,INFINITI,INFINITI,,,,,,,,,,,,,
658,8703.24.02,,INFINITI,G35-V6,Pza,,,,,,"8,925","11,338","15,467",,,,
659,8703.24.02,,INFINITI,G37-V6,Pza,,,,,,,,,"23,438",,,
660,8703.24.02,,INFINITI,I35-V6,Pza,,,,,"5,925","7,150","9,400",,,,,
661,8703.24.02,,INFINITI,M37-V6,Pza,,,,,,,,,"22,563",,,
662,8703.24.02,,INFINITI,M45-V8,Pza,,,,,,"9,125","11,825",,,,,
663,8703.24.02,,INFINITI,M56-V8,Pza,,,,,,,,,"26,438",,,
664,8703.24.02,,INFINITI,Q40,Pza,,,,,,,,,,,"22,150",
665,8703.24.02,,INFINITI,Q45-V8,Pza,"4,150","5,300","6,000","6,425","9,088","10,850","13,725",,,,,
666,8703.24.02,,INFINITI,Q50,Pza,,,,,,,,,,"25,305","27,973","34,363"
667,8703.24.02,,INFINITI,Q60,Pza,,,,,,,,,,"26,296","31,364",
668,8703.24.02,,INFINITI,Q70,Pza,,,,,,,,,,"26,255","36,728","37,819"
669,8703.24.02,,INFINITI,Q70H,Pza,,,,,,,,,,,,"38,375"
670,8703.24.02,,INFINITI,Q70L,Pza,,,,,,,,,,,,"40,175"
,8703.24.02,,JAGUAR,JAGUAR,,,,,,,,,,,,,
671,8703.24.02,,JAGUAR,F-TYPE-V8,Pza,,,,,,,,,,"54,400","64,600","97,250"
672,8703.24.02,,JAGUAR,S-TYPE-V8,Pza,,,"5,225","5,700","6,700","8,417","10,225","13,431",,,,
673,8703.24.02,,JAGUAR,XF-V8,Pza,,,,,,,,,,"49,569","56,319",
674,8703.24.02,,JAGUAR,XF8-V8,Pza,,,,,,,,,"27,595",,,
675,8703.24.02,,JAGUAR,XJ8-V8,Pza,"3,788","3,917","5,680","6,475","7,138","8,795","12,983","17,770","20,436",,,"72,531"
676,8703.24.02,,JAGUAR,XJ-V8,Pza,,,,,,,,,,"49,275","60,508",
677,8703.24.02,,JAGUAR,XK8-V8,Pza,"7,688","8,025","9,394","9,613","9,625","14,217","16,542","20,542","23,623","27,927","33,990",
,8703.24.02,,KIA,KIA,,,,,,,,,,,,,
678,8703.24.02,,KIA,CADENZA,Pza,,,,,,,,,,"18,188","20,700","25,008"
679,8703.24.02,,KIA,AMANTI-V6,Pza,,,,,,,"5,400","6,750",,,,
680,8703.24.02,,KIA,K900,Pza,,,,,,,,,,,"25,675","29,300"
,8703.24.02,,LEXUS,LEXUS,,,,,,,,,,,,,
681,8703.24.02,,LEXUS,ES-V6,Pza,,,,,,,"11,925","14,375","16,531","19,543","23,786","31,475"
682,8703.24.02,,LEXUS,GS F,Pza,,,,,,,,,,,,"61,200"
683,8703.24.02,,LEXUS,GS-I6/V8,Pza,"7,075","7,638","8,563","9,175","10,175","11,350","12,913","15,175",,,,
684,8703.24.02,,LEXUS,GS-V6,Pza,,,,,,,,,"23,713","27,338","34,119","42,170"
685,8703.24.02,,LEXUS,GS450H-V6,Pza,,,,,,,,,,"32,950","40,875","46,650"
686,8703.24.02,,LEXUS,GS-V8,Pza,,,,,,,,,"28,175",,,
687,8703.24.02,,LEXUS,IS-V6,Pza,,,,,,,,,"23,088","27,294","33,050","33,583"
688,8703.24.02,,LEXUS,IS350C-V6,Pza,,,,,,,,,,"34,725","37,450",
689,8703.24.02,,LEXUS,IS-V8,Pza,,,,,,,,,"37,000","43,100",,
690,8703.24.02,,LEXUS,LS-V8,Pza,"8,175","9,000","9,950","12,950","13,475","14,825","18,375","21,875","25,156","29,442","34,458","59,506"
691,8703.24.02,,LEXUS,LS600HL-V8,Pza,,,,,,,,,,"73,475","89,600",
692,8703.24.02,,LEXUS,RC 300,Pza,,,,,,,,,,,,"36,300"
693,8703.24.02,,LEXUS,RC 350,Pza,,,,,,,,,,,,"39,325"
694,8703.24.02,,LEXUS,RC F,Pza,,,,,,,,,,,"49,650","54,325"
695,8703.24.02,,LEXUS,RC 350,Pza,,,,,,,,,,,"37,188",
696,8703.24.02,,LEXUS,SC-I6/V8,Pza,"6,750","7,800","8,888",,,,,,,,,
697,8703.24.02,,LEXUS,SC-V8,Pza,,,,,"15,825","17,300","20,100","24,225",,,,
,8703.24.02,,LINCOLN,LINCOLN,,,,,,,,,,,,,
698,8703.24.02,,LINCOLN,CONTINENTAL-V8,Pza,"2,525","2,825","3,125","3,325","3,875",,,,,,,"34,854"
699,8703.24.02,,LINCOLN,MKS-V6,Pza,,,,,,,,,"17,633","20,175","23,508",
700,8703.24.02,,LINCOLN,MKZ-V6,Pza,,,,,,,,,"19,107","20,500","25,391",
701,8703.24.02,,LINCOLN,MKT-V6,Pza,,,,,,,,,"20,508",,,
702,8703.24.02,,LINCOLN,TOWN CAR-V8,Pza,"3,483","3,758","4,381","4,722","5,870","7,833","9,313","11,210","12,892",,,
,8703.24.02,,MERCEDES-BENZ,MERCEDES-BENZ,,,,,,,,,,,,,
703,8703.24.02,,MERCEDES-BENZ,C CLASS,Pza,"6,700","8,000","9,225","9,454","10,083","11,179","12,217","15,431","17,746","20,978","25,533","61,117"
704,8703.24.02,,MERCEDES-BENZ,CL CLASS,Pza,"8,350","9,025","9,600","12,642","15,058","17,317","21,317","24,875","28,606","33,818",,
705,8703.24.02,,MERCEDES-BENZ,CLK CLASS,Pza,"5,850","7,475","9,038","9,750","11,458","13,800","16,496","19,229",,,,
706,8703.24.02,,MERCEDES-BENZ,CLS CLASS,Pza,,,,,,,,,,"49,088","57,892","67,733"
707,8703.24.02,,MERCEDES-BENZ,E CLASS,Pza,"6,420","7,171","7,780","9,071","10,029","14,765","16,409","19,680","22,632","26,755","32,564","51,700"
708,8703.24.02,,MERCEDES-BENZ,S CLASS,Pza,"7,045","7,530","10,475","12,499","13,319","16,221","19,438","23,025","26,479","30,934","36,139","77,083"
709,8703.24.02,,MERCEDES-BENZ,SL CLASS,Pza,"10,225","10,850","11,525","12,250","14,988","24,438","28,325","34,158","39,282","46,438","56,520","101,975"
710,8703.24.02,,MERCEDES-BENZ,SLK CLASS,Pza,,,,"9,425","12,250","12,500","14,838","22,363","25,225","29,820","36,294",
,8703.24.02,,MERCURY,MERCURY,,,,,,,,,,,,,
711,8703.24.02,,MERCURY,GRAND MARQUIS-V8,Pza,"3,213","3,600","4,088","4,694","5,100","6,263","7,425","8,906","10,242",,,
,8703.24.02,,MITSUBISHI,MITSUBISHI,,,,,,,,,,,,,
712,8703.24.02,,MITSUBISHI,DIAMANTE-V6,Pza,"2,400",,"2,625","2,838","3,433","4,175","5,650",,,,,
713,8703.24.02,,MITSUBISHI,ECLIPSE-V6,Pza,,,,,,,,,"14,000",,,
714,8703.24.02,,MITSUBISHI,GALANT-V6,Pza,,"2,688","3,117","3,417","4,158","4,808","6,688","7,988","8,950",,,
,8703.24.02,,NISSAN,NISSAN,,,,,,,,,,,,,
715,8703.24.02,,NISSAN,350Z-V6,Pza,,,,,,"10,530","12,039","14,100","16,215",,,
716,8703.24.02,,NISSAN,NISSAN 370Z,Pza,,,,,,,,,,"23,155","25,972","26,956"
717,8703.24.02,,NISSAN,ALTIMA-V6,Pza,,,,,"6,275","7,075","8,225","10,713","12,320","13,400","16,592","17,875"
718,8703.24.02,,NISSAN,GT-R-V6-AWD,Pza,,,,,,,,,"54,825","62,625","78,884","123,150"
719,8703.24.02,,NISSAN,MAXIMA-V6,Pza,"2,992","3,425","4,533","4,983","5,808","6,517","10,263","12,250","14,088","16,654",,"23,500"
720,8703.24.02,,NISSAN,XTERRA-V6,Pza,,,,,,,,,"15,670",,,
,8703.24.02,,OLDSMOBILE,OLDSMOBILE,,,,,,,,,,,,,
721,8703.24.02,,OLDSMOBILE,ALER0-V6,Pza,,"2,538","2,738","2,994",,"4,263","4,881",,,,,
722,8703.24.02,,OLDSMOBILE,AURORA-V8,Pza,,,,"3,725","4,400","4,950",,,,,,
723,8703.24.02,,OLDSMOBILE,INTRIGUE-V6,Pza,"2,375","2,433","2,842","3,142","3,783",,,,,,,
,8703.24.02,,PONTIAC,PONTIAC,,,,,,,,,,,,,
724,8703.24.02,,PONTIAC,BONNEVILLE-V6/V8,Pza,"2,725","3,042","3,825","4,175","4,908","5,692","7,450","8,467",,,,
725,8703.24.02,,PONTIAC,FIREBIRD-V6,Pza,"3,150","3,925","4,163","4,438","5,225",,,,,,,
726,8703.24.02,,PONTIAC,FIREBIRD-V8,Pza,"5,692","6,371","7,113","8,030",,,,,,,,
727,8703.24.02,,PONTIAC,G6-V6,Pza,,,,,,,,"7,500",,,,
728,8703.24.02,,PONTIAC,GRAND AM-V6,Pza,"1,938","2,488","2,863","3,125","3,506","4,267","4,967","5,788",,,,
729,8703.24.02,,PONTIAC,GRAND PRIX-V6,Pza,"2,675","3,005","3,315","3,600","4,270","4,956","6,492","7,617",,,,
730,8703.24.02,,PONTIAC,GRAND PRIX-V8,Pza,,,,,,,,"9,425",,,,
731,8703.24.02,,PONTIAC,GTO-V8,Pza,,,,,,,"10,450","12,775",,,,
,8703.24.02,,PORSCHE,PORSCHE,,,,,,,,,,,,,
732,8703.24.02,,PORSCHE,911-6 CYL.,Pza,"20,663","21,792","22,858","24,050","25,963","27,979","35,653","42,938","49,379",,,
733,8703.24.02,,PORSCHE,996 911-6 CYL,Pza,,,,,,,,"57,588",,,,
734,8703.24.02,,PORSCHE,997 911-6 CYL,Pza,,,,,,,,"39,175",,,,
735,8703.24.02,,PORSCHE,BOXSTER-6 CYL.,Pza,"8,275","8,875","10,300","10,775","12,375","14,275","17,263","22,213","25,545",,,
736,8703.24.02,,PORSCHE,CAYMAN-6 CYL.,Pza,,,,,,,,,"38,650",,,
,8703.24.02,,SUBARU,SUBARU,,,,,,,,,,,,,
737,8703.24.02,,SUBARU,LEGACY-6 CYL.,Pza,,,,,,,,,,"18,950","21,200",
,8703.24.02,,TOYOTA,TOYOTA,,,,,,,,,,,,,
738,8703.24.02,,TOYOTA,AVALON-V6,Pza,,,,,,,,"14,288","16,431","19,425","22,495","24,670"
739,8703.24.02,,TOYOTA,CAMRY-V6,Pza,,,,,,,,,"13,258","15,263","19,076","21,988"
740,8703.24.02,,TOYOTA,CAMRY SOLARA-V6,Pza,,"4,263","5,425","5,913","6,431","7,750","9,865","11,655",,,,
741,8703.24.02,,TOYOTA,VENZA-V6,Pza,,,,,,,,,,"20,275","24,783",
,8703.24.02,,VOLKSWAGEN,VOLKSWAGEN,,,,,,,,,,,,,
742,8703.24.02,,VOLKSWAGEN,CC-V6,Pza,,,,,,,,,,"21,000","25,700",
743,8703.24.02,,VOLKSWAGEN,PASSAT-V6,Pza,,,,,,,,,,"14,900","20,475",
744,8703.24.02,,VOLKSWAGEN,PHAETON-4 MOTION V8,Pza,,,,,,,"15,788","21,613",,,,
,8703.24.02,,VOLVO,VOLVO,,,,,,,,,,,,,
745,8703.24.02,,VOLVO,S80-6 CYL.,Pza,,,,,,,,,"16,125","18,500",,
746,8703.24.02,,VOLVO,XC70,Pza,,,,,,,,,"21,083",,,
747,8703.24.02,,,"LOS DEMAS MOTOR +3.1 lts SEDAN, PRECIOS ESTIMADOS APLICABLES      A VEHICULOS  EN CUYO AÑO-MODELO NO  SE ESTABLECE  DICHO PRECIO,         ASI       COMO PARA  OTROS  MODELOS Y     MARCAS    DE VEHICULOS         NO LISTADOS  EN EL  INCISO A)  DE ESTA FRACCION ARANCELARIA",Pza,"4,320","4,889","5,969","6,729","7,846","9,540","11,952","16,350","20,753","24,534","29,860","47,121"
,8703.24.02,,,B) CAMIONETAS,,,,,,,,,,,,,
,8703.24.02,,ACURA,ACURA,,,,,,,,,,,,,
748,8703.24.02,,ACURA,MDX-V6,Pza,,,,,"9,881","11,285","13,910","17,340","19,941","22,082","27,749","39,650"
749,8703.24.02,,ACURA,RDX-V6,Pza,,,,,,,,,,"22,869","26,250","32,088"
750,8703.24.02,,ACURA,ZDX-V6,Pza,,,,,,,,,"25,163",,,
,8703.24.02,,AUDI,AUDI,,,,,,,,,,,,,
751,8703.24.02,,AUDI,Q5-V6-AWD,Pza,,,,,,,,,"26,138",,,
752,8703.24.02,,AUDI,Q7-V6,Pza,,,,,,,,,"29,252",,,
,8703.24.02,,BMW,BMW,,,,,,,,,,,,,
753,8703.24.02,,BMW,X5-I6/V8,Pza,,,,,"12,550","14,325","17,000","20,150","23,173",,,"75,600"
754,8703.24.02,,BMW,X5-V8,Pza,,,"9,325",,"15,400","18,425","21,775","25,675",,"37,138","39,538",
755,8703.24.02,,BMW,X6-I6/V8,Pza,,,,,,,,,"47,550","47,575","64,363","87,950"
,8703.24.02,,BUICK,BUICK,,,,,,,,,,,,,
756,8703.24.02,,BUICK,ENCLAVE-V6,Pza,,,,,,,,,"18,381","20,354","25,579",
757,8703.24.02,,BUICK,RAINIER-I6  V8,Pza,,,,,,,"8,967","11,217",,,,
758,8703.24.02,,BUICK,RENDEZVOUS-V6,Pza,,,,,"4,817","5,750","7,070","8,888",,,,
759,8703.24.02,,BUICK,TERRAZA V6,Pza,,,,,,,,"8,513",,,,
,8703.24.02,,CADILLAC,CADILLAC,,,,,,,,,,,,,
760,8703.24.02,,CADILLAC,ESCALADE-V8,Pza,,"5,700","6,450",,"11,592","13,800","16,710","20,360","23,414","25,927","32,582","65,013"
761,8703.24.02,,CADILLAC,ESCALADE ESV,Pza,,,,,,,,,"35,025","38,785","48,739","65,853"
762,8703.24.02,,CADILLAC,ESCALADE EXT,Pza,,,,,,,,,"34,250",,,
763,8703.24.02,,CADILLAC,SRX-V6/V8,Pza,,,,,,,"11,130","14,105","16,221","17,962","22,572",
,8703.24.02,,CHEVROLET,CHEVROLET,,,,,,,,,,,,,
764,8703.24.02,,CHEVROLET,ASTRO-1/2 TON-V6,Pza,"1,925","2,238","2,525","3,183","3,792","4,306","5,244","6,581",,,,
765,8703.24.02,,CHEVROLET,BLAZER-1/2  TON-V6 /TON 16,Pza,"2,206","2,406","2,800","3,275","3,760","4,355","5,170","5,738",,,,
766,8703.24.02,,CHEVROLET,EQUINOX-V6,Pza,,,,,,,,"8,769","10,084","11,167","13,337","21,025"
767,8703.24.02,,CHEVROLET,G1500-1/2 TON-V8,Pza,"2,738","3,025","3,300","4,150","4,883","5,313","6,625","7,388",,"9,059",,
768,8703.24.02,,CHEVROLET,G2500-3/4 TON-V8,Pza,"2,944","3,219","3,500","4,063","4,794","6,013","7,158","7,950",,"9,748","12,250",
769,8703.24.02,,CHEVROLET,G3500-1 TON-V8,Pza,"3,131","3,413","3,688","4,331","5,169","6,619","7,988","8,272",,"10,143","12,747",
770,8703.24.02,,CHEVROLET,G1500-1/2 TON-V8 PASSENGER,Pza,,,,,,,,,,"17,463",,
771,8703.24.02,,CHEVROLET,G2500-3/4 TON-V8 PASSENGER,Pza,,,,,,,,,,"18,175","20,638","23,434"
772,8703.24.02,,CHEVROLET,G3500-1 TON-V8 PASSENGER,Pza,,,,,,,,,,"19,444","21,606","24,009"
773,8703.24.02,,CHEVROLET,G SERIES VAN-½-1 TON-V8,Pza,,,,,,,,,"14,125",,,
774,8703.24.02,,CHEVROLET,NEW TAHOE-1/2 TON-V8,Pza,,,"5,879",,,,,,,,,
775,8703.24.02,,CHEVROLET,SUBURBAN-1/2-3/4 TON- V8,Pza,"3,163","3,717","5,933","6,663","8,900","10,900","13,297","16,278","18,720","20,729","26,049",
776,8703.24.02,,CHEVROLET,SUBURBAN-V8,Pza,,,,,,,,,,,,"41,353"
777,8703.24.02,,CHEVROLET,SUBURBAN 3500,Pza,,,,,,,,,,,,"65,200"
778,8703.24.02,,CHEVROLET,TAHOE-1/2 TON-V8,Pza,"3,235","3,795","5,575","6,529","8,794","10,794","13,194","16,150","18,573","20,566","25,845","39,200"
779,8703.24.02,,CHEVROLET,TRAILBLAZER EXTENDED-1/2 TON-I6 V6/V8,Pza,,,,,"6,025","7,191","8,838","10,297",,,,
780,8703.24.02,,CHEVROLET,TRAILBLAZER-1/2 TON-L6 V6/V8,Pza,,,,,"5,921","6,896","8,119","9,413",,,,
781,8703.24.02,,CHEVROLET,TRAVERSE-V6,Pza,,,,,,,,,"17,217","19,065","23,847","28,138"
782,8703.24.02,,CHEVROLET,UPLANDER-V6,Pza,,,,,,,,"6,894",,,,
783,8703.24.02,,CHEVROLET,VENTURE-V6,Pza,"1,896","2,094","2,500","2,925","3,633","3,975","4,242","5,125",,,,
,8703.24.02,,CHRYSLER,CHRYSLER,,,,,,,,,,,,,
784,8703.24.02,,CHRYSLER,PACIFICA-V6,Pza,,,,,,,"7,563","9,245",,,,"27,553"
785,8703.24.02,,CHRYSLER,TOWN & C0UNTRY-V6,Pza,"2,250","2,525","3,067","3,619","4,230","4,613","6,171","7,413","8,525","9,440","11,863",
786,8703.24.02,,CHRYSLER,VOYAGER-V6,Pza,"1,879","2,158","2,300","2,838","3,200","3,950",,,,,,
,8703.24.02,,DODGE,DODGE,,,,,,,,,,,,,
787,8703.24.02,,DODGE,CARAVAN-V6,Pza,"2,050","2,236","2,492","3,171","3,892","4,235","5,128","6,050",,,,
788,8703.24.02,,DODGE,DURANGO-1/2 TON-V6/V8,Pza,,"2,838","3,321","3,896","4,794","5,797","8,873","10,560","12,144",,,
789,8703.24.02,,DODGE,DURANGO-V6,Pza,,,,,,,,,,"22,881","27,279","30,129"
790,8703.24.02,,DODGE,DURANGO-V8,Pza,,,,,,,,,,"28,075","31,325","34,700"
791,8703.24.02,,DODGE,GRAND CARAVAN,Pza,,,,,,,,,"12,406","13,738","17,000","19,292"
